row_numb,name,address/location,cusion,rate(ing)
6314,restaurant #6314,"NY, 7 street, 250",Traditional,3
6315,restaurant #6315,"NY, 208 street, 298",Chinese,4
6316,restaurant #6316,"NY, 59 street, 225",Traditional,2
6317,restaurant #6317,"NY, 153 street, 208",Traditional,3
6318,restaurant #6318,"NY, 104 street, 78",Italian,5
6319,restaurant #6319,"NY, 232 street, 158",Chinese,5
6320,restaurant #6320,"NY, 181 street, 576",Italian,1
6321,restaurant #6321,"NY, 69 street, 146",Italian,2
6322,restaurant #6322,"NY, 75 street, 193",Italian,4
6323,restaurant #6323,"NY, 212 street, 241",Italian,1
6324,restaurant #6324,"NY, 86 street, 330",Traditional,5
6325,restaurant #6325,"NY, 267 street, 464",Italian,4
6326,restaurant #6326,"NY, 11 street, 535",Traditional,5
6327,restaurant #6327,"NY, 6 street, 540",Traditional,5
6328,restaurant #6328,"NY, 55 street, 369",Italian,1
6329,restaurant #6329,"NY, 175 street, 299",Italian,3
6330,restaurant #6330,"NY, 221 street, 168",Italian,5
6331,restaurant #6331,"NY, 233 street, 260",Traditional,2
6332,restaurant #6332,"NY, 241 street, 50",Italian,2
6333,restaurant #6333,"NY, 57 street, 132",Traditional,3
6334,restaurant #6334,"NY, 7 street, 329",Italian,2
6335,restaurant #6335,"NY, 21 street, 169",Chinese,4
6336,restaurant #6336,"NY, 155 street, 445",Traditional,4
6337,restaurant #6337,"NY, 7 street, 134",Chinese,5
6338,restaurant #6338,"NY, 224 street, 371",Chinese,3
6339,restaurant #6339,"NY, 72 street, 273",Traditional,4
6340,restaurant #6340,"NY, 58 street, 53",Chinese,4
6341,restaurant #6341,"NY, 154 street, 366",Italian,1
6342,restaurant #6342,"NY, 197 street, 495",Traditional,1
6343,restaurant #6343,"NY, 124 street, 189",Chinese,1
6344,restaurant #6344,"NY, 252 street, 573",Chinese,3
6345,restaurant #6345,"NY, 119 street, 45",Italian,4
6346,restaurant #6346,"NY, 173 street, 144",Traditional,4
6347,restaurant #6347,"NY, 270 street, 101",Italian,2
6348,restaurant #6348,"NY, 36 street, 283",Italian,4
6349,restaurant #6349,"NY, 169 street, 457",Italian,1
6350,restaurant #6350,"NY, 4 street, 286",Italian,1
6351,restaurant #6351,"NY, 203 street, 363",Traditional,1
6352,restaurant #6352,"NY, 36 street, 103",Traditional,1
6353,restaurant #6353,"NY, 83 street, 48",Traditional,1
6354,restaurant #6354,"NY, 247 street, 531",Chinese,2
6355,restaurant #6355,"NY, 41 street, 344",Traditional,1
6356,restaurant #6356,"NY, 43 street, 197",Chinese,1
6357,restaurant #6357,"NY, 206 street, 365",Chinese,3
6358,restaurant #6358,"NY, 8 street, 204",Italian,5
6359,restaurant #6359,"NY, 185 street, 275",Traditional,3
6360,restaurant #6360,"NY, 10 street, 493",Italian,4
6361,restaurant #6361,"NY, 40 street, 278",Chinese,2
6362,restaurant #6362,"NY, 44 street, 49",Chinese,2
6363,restaurant #6363,"NY, 188 street, 388",Italian,4
6364,restaurant #6364,"NY, 5 street, 68",Traditional,1
6365,restaurant #6365,"NY, 53 street, 458",Italian,4
6366,restaurant #6366,"NY, 151 street, 164",Italian,1
6367,restaurant #6367,"NY, 211 street, 218",Chinese,2
6368,restaurant #6368,"NY, 116 street, 75",Chinese,4
6369,restaurant #6369,"NY, 22 street, 41",Italian,3
6370,restaurant #6370,"NY, 30 street, 141",Chinese,1
6371,restaurant #6371,"NY, 16 street, 447",Italian,3
6372,restaurant #6372,"NY, 42 street, 72",Traditional,4
6373,restaurant #6373,"NY, 14 street, 556",Italian,3
6374,restaurant #6374,"NY, 124 street, 322",Chinese,5
6375,restaurant #6375,"NY, 22 street, 266",Traditional,2
6376,restaurant #6376,"NY, 51 street, 525",Chinese,1
6377,restaurant #6377,"NY, 149 street, 533",Chinese,5
6378,restaurant #6378,"NY, 84 street, 237",Traditional,3
6379,restaurant #6379,"NY, 50 street, 139",Traditional,4
6380,restaurant #6380,"NY, 179 street, 433",Italian,2
6381,restaurant #6381,"NY, 244 street, 390",Italian,3
6382,restaurant #6382,"NY, 177 street, 37",Traditional,2
6383,restaurant #6383,"NY, 151 street, 228",Italian,2
6384,restaurant #6384,"NY, 39 street, 166",Italian,4
6385,restaurant #6385,"NY, 224 street, 106",Chinese,1
6386,restaurant #6386,"NY, 171 street, 96",Traditional,4
6387,restaurant #6387,"NY, 100 street, 492",Traditional,2
6388,restaurant #6388,"NY, 40 street, 548",Traditional,1
6389,restaurant #6389,"NY, 91 street, 565",Chinese,4
6390,restaurant #6390,"NY, 58 street, 79",Italian,3
6391,restaurant #6391,"NY, 164 street, 186",Italian,5
6392,restaurant #6392,"NY, 20 street, 187",Italian,5
6393,restaurant #6393,"NY, 206 street, 403",Italian,5
6394,restaurant #6394,"NY, 11 street, 160",Traditional,1
6395,restaurant #6395,"NY, 155 street, 92",Chinese,5
6396,restaurant #6396,"NY, 17 street, 378",Italian,5
6397,restaurant #6397,"NY, 4 street, 130",Traditional,4
6398,restaurant #6398,"NY, 261 street, 592",Traditional,4
6399,restaurant #6399,"NY, 53 street, 116",Traditional,4
6400,restaurant #6400,"NY, 127 street, 82",Chinese,2
6401,restaurant #6401,"NY, 76 street, 249",Traditional,4
6402,restaurant #6402,"NY, 55 street, 197",Chinese,4
6403,restaurant #6403,"NY, 143 street, 54",Chinese,3
6404,restaurant #6404,"NY, 260 street, 211",Italian,4
6405,restaurant #6405,"NY, 203 street, 65",Italian,4
6406,restaurant #6406,"NY, 50 street, 494",Chinese,5
6407,restaurant #6407,"NY, 38 street, 94",Italian,4
6408,restaurant #6408,"NY, 113 street, 14",Italian,3
6409,restaurant #6409,"NY, 39 street, 394",Chinese,5
6410,restaurant #6410,"NY, 108 street, 132",Chinese,1
6411,restaurant #6411,"NY, 76 street, 134",Traditional,4
6412,restaurant #6412,"NY, 47 street, 301",Chinese,1
6413,restaurant #6413,"NY, 18 street, 365",Chinese,1
6414,restaurant #6414,"NY, 242 street, 428",Italian,1
6415,restaurant #6415,"NY, 271 street, 188",Chinese,1
6416,restaurant #6416,"NY, 62 street, 197",Traditional,1
6417,restaurant #6417,"NY, 126 street, 225",Italian,2
6418,restaurant #6418,"NY, 70 street, 394",Chinese,4
6419,restaurant #6419,"NY, 162 street, 72",Traditional,4
6420,restaurant #6420,"NY, 133 street, 69",Chinese,5
6421,restaurant #6421,"NY, 210 street, 43",Italian,2
6422,restaurant #6422,"NY, 42 street, 557",Chinese,3
6423,restaurant #6423,"NY, 30 street, 325",Chinese,1
6424,restaurant #6424,"NY, 62 street, 1",Chinese,4
6425,restaurant #6425,"NY, 124 street, 527",Italian,4
6426,restaurant #6426,"NY, 218 street, 238",Chinese,3
6427,restaurant #6427,"NY, 196 street, 468",Chinese,5
6428,restaurant #6428,"NY, 56 street, 184",Traditional,5
6429,restaurant #6429,"NY, 15 street, 335",Traditional,4
6430,restaurant #6430,"NY, 264 street, 107",Chinese,2
6431,restaurant #6431,"NY, 65 street, 451",Traditional,5
6432,restaurant #6432,"NY, 68 street, 76",Chinese,5
6433,restaurant #6433,"NY, 263 street, 11",Italian,2
6434,restaurant #6434,"NY, 91 street, 377",Italian,3
6435,restaurant #6435,"NY, 20 street, 494",Traditional,3
6436,restaurant #6436,"NY, 46 street, 9",Italian,3
6437,restaurant #6437,"NY, 149 street, 16",Italian,4
6438,restaurant #6438,"NY, 77 street, 153",Traditional,5
6439,restaurant #6439,"NY, 101 street, 69",Chinese,4
6440,restaurant #6440,"NY, 87 street, 599",Chinese,1
6441,restaurant #6441,"NY, 68 street, 292",Italian,4
6442,restaurant #6442,"NY, 160 street, 2",Traditional,2
6443,restaurant #6443,"NY, 65 street, 536",Italian,2
6444,restaurant #6444,"NY, 61 street, 323",Chinese,1
6445,restaurant #6445,"NY, 250 street, 525",Chinese,3
6446,restaurant #6446,"NY, 119 street, 354",Italian,3
6447,restaurant #6447,"NY, 35 street, 465",Italian,5
6448,restaurant #6448,"NY, 6 street, 142",Italian,1
6449,restaurant #6449,"NY, 129 street, 437",Italian,1
6450,restaurant #6450,"NY, 205 street, 505",Traditional,3
6451,restaurant #6451,"NY, 252 street, 475",Chinese,4
6452,restaurant #6452,"NY, 175 street, 208",Chinese,5
6453,restaurant #6453,"NY, 131 street, 196",Chinese,3
6454,restaurant #6454,"NY, 229 street, 134",Italian,5
6455,restaurant #6455,"NY, 84 street, 312",Chinese,2
6456,restaurant #6456,"NY, 18 street, 258",Italian,1
6457,restaurant #6457,"NY, 141 street, 555",Chinese,1
6458,restaurant #6458,"NY, 213 street, 595",Italian,3
6459,restaurant #6459,"NY, 72 street, 494",Chinese,1
6460,restaurant #6460,"NY, 258 street, 412",Chinese,5
6461,restaurant #6461,"NY, 67 street, 104",Traditional,4
6462,restaurant #6462,"NY, 24 street, 407",Traditional,2
6463,restaurant #6463,"NY, 18 street, 560",Traditional,4
6464,restaurant #6464,"NY, 150 street, 494",Traditional,5
6465,restaurant #6465,"NY, 139 street, 365",Traditional,1
6466,restaurant #6466,"NY, 143 street, 504",Traditional,1
6467,restaurant #6467,"NY, 254 street, 527",Chinese,2
6468,restaurant #6468,"NY, 198 street, 284",Italian,2
6469,restaurant #6469,"NY, 18 street, 208",Traditional,4
6470,restaurant #6470,"NY, 52 street, 151",Italian,1
6471,restaurant #6471,"NY, 56 street, 315",Italian,3
6472,restaurant #6472,"NY, 110 street, 320",Italian,5
6473,restaurant #6473,"NY, 163 street, 207",Traditional,2
6474,restaurant #6474,"NY, 46 street, 3",Traditional,5
6475,restaurant #6475,"NY, 212 street, 433",Italian,4
6476,restaurant #6476,"NY, 229 street, 572",Traditional,2
6477,restaurant #6477,"NY, 57 street, 518",Chinese,2
6478,restaurant #6478,"NY, 105 street, 122",Chinese,4
6479,restaurant #6479,"NY, 35 street, 190",Traditional,5
6480,restaurant #6480,"NY, 143 street, 480",Chinese,4
6481,restaurant #6481,"NY, 138 street, 18",Traditional,1
6482,restaurant #6482,"NY, 139 street, 99",Traditional,1
6483,restaurant #6483,"NY, 54 street, 13",Traditional,2
6484,restaurant #6484,"NY, 165 street, 404",Traditional,3
6485,restaurant #6485,"NY, 265 street, 356",Chinese,1
6486,restaurant #6486,"NY, 269 street, 223",Traditional,4
6487,restaurant #6487,"NY, 238 street, 253",Chinese,4
6488,restaurant #6488,"NY, 30 street, 467",Italian,5
6489,restaurant #6489,"NY, 87 street, 170",Traditional,1
6490,restaurant #6490,"NY, 150 street, 338",Italian,3
6491,restaurant #6491,"NY, 265 street, 352",Traditional,5
6492,restaurant #6492,"NY, 112 street, 132",Chinese,1
6493,restaurant #6493,"NY, 221 street, 233",Chinese,5
6494,restaurant #6494,"NY, 223 street, 415",Italian,2
6495,restaurant #6495,"NY, 225 street, 47",Italian,1
6496,restaurant #6496,"NY, 184 street, 214",Italian,2
6497,restaurant #6497,"NY, 12 street, 257",Chinese,4
6498,restaurant #6498,"NY, 233 street, 402",Italian,3
6499,restaurant #6499,"NY, 264 street, 198",Italian,4
6500,restaurant #6500,"NY, 72 street, 146",Chinese,4
6501,restaurant #6501,"NY, 114 street, 37",Traditional,1
6502,restaurant #6502,"NY, 190 street, 69",Traditional,2
6503,restaurant #6503,"NY, 142 street, 400",Chinese,3
6504,restaurant #6504,"NY, 76 street, 312",Italian,2
6505,restaurant #6505,"NY, 108 street, 352",Chinese,5
6506,restaurant #6506,"NY, 85 street, 300",Chinese,1
6507,restaurant #6507,"NY, 52 street, 277",Italian,3
6508,restaurant #6508,"NY, 216 street, 166",Traditional,4
6509,restaurant #6509,"NY, 96 street, 421",Chinese,3
6510,restaurant #6510,"NY, 136 street, 272",Traditional,3
6511,restaurant #6511,"NY, 25 street, 118",Traditional,3
6512,restaurant #6512,"NY, 113 street, 445",Chinese,5
6513,restaurant #6513,"NY, 106 street, 211",Chinese,3
6514,restaurant #6514,"NY, 171 street, 56",Chinese,3
6515,restaurant #6515,"NY, 197 street, 241",Italian,4
6516,restaurant #6516,"NY, 53 street, 499",Chinese,1
6517,restaurant #6517,"NY, 186 street, 509",Italian,5
6518,restaurant #6518,"NY, 79 street, 377",Chinese,2
6519,restaurant #6519,"NY, 231 street, 460",Italian,4
6520,restaurant #6520,"NY, 31 street, 546",Traditional,5
6521,restaurant #6521,"NY, 27 street, 348",Chinese,3
6522,restaurant #6522,"NY, 55 street, 392",Italian,2
6523,restaurant #6523,"NY, 25 street, 541",Traditional,4
6524,restaurant #6524,"NY, 158 street, 171",Traditional,3
6525,restaurant #6525,"NY, 26 street, 4",Italian,1
6526,restaurant #6526,"NY, 3 street, 494",Traditional,3
6527,restaurant #6527,"NY, 136 street, 298",Chinese,2
6528,restaurant #6528,"NY, 197 street, 178",Chinese,2
6529,restaurant #6529,"NY, 74 street, 456",Chinese,4
6530,restaurant #6530,"NY, 207 street, 514",Chinese,4
6531,restaurant #6531,"NY, 117 street, 548",Traditional,4
6532,restaurant #6532,"NY, 94 street, 24",Italian,3
6533,restaurant #6533,"NY, 5 street, 8",Traditional,5
6534,restaurant #6534,"NY, 64 street, 35",Chinese,2
6535,restaurant #6535,"NY, 122 street, 258",Italian,4
6536,restaurant #6536,"NY, 246 street, 30",Traditional,3
6537,restaurant #6537,"NY, 32 street, 296",Traditional,4
6538,restaurant #6538,"NY, 100 street, 481",Chinese,2
6539,restaurant #6539,"NY, 28 street, 398",Chinese,5
6540,restaurant #6540,"NY, 240 street, 297",Chinese,2
6541,restaurant #6541,"NY, 74 street, 448",Chinese,3
6542,restaurant #6542,"NY, 137 street, 398",Traditional,3
6543,restaurant #6543,"NY, 215 street, 549",Italian,5
6544,restaurant #6544,"NY, 78 street, 441",Chinese,1
6545,restaurant #6545,"NY, 244 street, 341",Chinese,3
6546,restaurant #6546,"NY, 53 street, 85",Traditional,5
6547,restaurant #6547,"NY, 36 street, 269",Chinese,3
6548,restaurant #6548,"NY, 86 street, 160",Traditional,2
6549,restaurant #6549,"NY, 188 street, 414",Italian,2
6550,restaurant #6550,"NY, 194 street, 103",Traditional,1
6551,restaurant #6551,"NY, 108 street, 570",Chinese,5
6552,restaurant #6552,"NY, 89 street, 240",Chinese,1
6553,restaurant #6553,"NY, 203 street, 79",Traditional,4
6554,restaurant #6554,"NY, 176 street, 514",Italian,1
6555,restaurant #6555,"NY, 22 street, 401",Traditional,3
6556,restaurant #6556,"NY, 174 street, 134",Chinese,5
6557,restaurant #6557,"NY, 77 street, 500",Chinese,2
6558,restaurant #6558,"NY, 21 street, 70",Italian,2
6559,restaurant #6559,"NY, 167 street, 7",Italian,3
6560,restaurant #6560,"NY, 238 street, 407",Italian,1
6561,restaurant #6561,"NY, 67 street, 271",Chinese,4
6562,restaurant #6562,"NY, 82 street, 120",Chinese,2
6563,restaurant #6563,"NY, 201 street, 341",Italian,2
6564,restaurant #6564,"NY, 217 street, 478",Traditional,5
6565,restaurant #6565,"NY, 94 street, 264",Chinese,3
6566,restaurant #6566,"NY, 36 street, 142",Chinese,2
6567,restaurant #6567,"NY, 38 street, 508",Italian,5
6568,restaurant #6568,"NY, 247 street, 262",Traditional,3
6569,restaurant #6569,"NY, 73 street, 479",Traditional,3
6570,restaurant #6570,"NY, 33 street, 178",Chinese,3
6571,restaurant #6571,"NY, 70 street, 124",Chinese,4
6572,restaurant #6572,"NY, 59 street, 42",Traditional,4
6573,restaurant #6573,"NY, 40 street, 81",Traditional,3
6574,restaurant #6574,"NY, 95 street, 363",Chinese,2
6575,restaurant #6575,"NY, 132 street, 446",Traditional,2
6576,restaurant #6576,"NY, 264 street, 263",Traditional,5
6577,restaurant #6577,"NY, 152 street, 534",Italian,2
6578,restaurant #6578,"NY, 151 street, 545",Chinese,1
6579,restaurant #6579,"NY, 27 street, 89",Traditional,2
6580,restaurant #6580,"NY, 75 street, 94",Italian,3
6581,restaurant #6581,"NY, 153 street, 522",Italian,4
6582,restaurant #6582,"NY, 215 street, 86",Chinese,5
6583,restaurant #6583,"NY, 162 street, 460",Chinese,4
6584,restaurant #6584,"NY, 220 street, 337",Traditional,1
6585,restaurant #6585,"NY, 161 street, 282",Traditional,5
6586,restaurant #6586,"NY, 240 street, 514",Chinese,1
6587,restaurant #6587,"NY, 112 street, 230",Traditional,1
6588,restaurant #6588,"NY, 56 street, 228",Chinese,5
6589,restaurant #6589,"NY, 64 street, 126",Italian,1
6590,restaurant #6590,"NY, 89 street, 48",Italian,2
6591,restaurant #6591,"NY, 20 street, 287",Italian,5
6592,restaurant #6592,"NY, 183 street, 26",Italian,2
6593,restaurant #6593,"NY, 41 street, 276",Chinese,3
6594,restaurant #6594,"NY, 120 street, 358",Italian,2
6595,restaurant #6595,"NY, 76 street, 574",Italian,5
6596,restaurant #6596,"NY, 262 street, 421",Traditional,4
6597,restaurant #6597,"NY, 198 street, 294",Chinese,3
6598,restaurant #6598,"NY, 251 street, 470",Italian,5
6599,restaurant #6599,"NY, 148 street, 370",Chinese,3
6600,restaurant #6600,"NY, 227 street, 153",Italian,1
6601,restaurant #6601,"NY, 50 street, 131",Italian,1
6602,restaurant #6602,"NY, 28 street, 282",Chinese,5
6603,restaurant #6603,"NY, 84 street, 501",Traditional,5
6604,restaurant #6604,"NY, 137 street, 585",Chinese,3
6605,restaurant #6605,"NY, 56 street, 179",Chinese,1
6606,restaurant #6606,"NY, 137 street, 317",Chinese,5
6607,restaurant #6607,"NY, 181 street, 155",Traditional,5
6608,restaurant #6608,"NY, 217 street, 315",Chinese,5
6609,restaurant #6609,"NY, 111 street, 237",Chinese,3
6610,restaurant #6610,"NY, 169 street, 60",Chinese,5
6611,restaurant #6611,"NY, 42 street, 289",Traditional,3
6612,restaurant #6612,"NY, 6 street, 274",Traditional,3
6613,restaurant #6613,"NY, 26 street, 494",Traditional,4
6614,restaurant #6614,"NY, 239 street, 403",Chinese,2
6615,restaurant #6615,"NY, 62 street, 573",Traditional,4
6616,restaurant #6616,"NY, 185 street, 291",Traditional,3
6617,restaurant #6617,"NY, 48 street, 530",Chinese,5
6618,restaurant #6618,"NY, 77 street, 272",Chinese,1
6619,restaurant #6619,"NY, 100 street, 402",Traditional,1
6620,restaurant #6620,"NY, 172 street, 70",Italian,4
6621,restaurant #6621,"NY, 67 street, 328",Italian,2
6622,restaurant #6622,"NY, 60 street, 432",Italian,2
6623,restaurant #6623,"NY, 251 street, 194",Chinese,1
6624,restaurant #6624,"NY, 82 street, 272",Italian,4
6625,restaurant #6625,"NY, 21 street, 223",Chinese,3
6626,restaurant #6626,"NY, 94 street, 44",Italian,3
6627,restaurant #6627,"NY, 48 street, 4",Chinese,1
6628,restaurant #6628,"NY, 267 street, 135",Traditional,1
6629,restaurant #6629,"NY, 35 street, 461",Chinese,1
6630,restaurant #6630,"NY, 169 street, 498",Chinese,5
6631,restaurant #6631,"NY, 60 street, 383",Traditional,1
6632,restaurant #6632,"NY, 123 street, 219",Traditional,3
6633,restaurant #6633,"NY, 218 street, 595",Chinese,1
6634,restaurant #6634,"NY, 227 street, 568",Italian,4
6635,restaurant #6635,"NY, 163 street, 410",Italian,5
6636,restaurant #6636,"NY, 86 street, 437",Traditional,1
6637,restaurant #6637,"NY, 136 street, 301",Italian,2
6638,restaurant #6638,"NY, 66 street, 123",Traditional,1
6639,restaurant #6639,"NY, 236 street, 523",Traditional,4
6640,restaurant #6640,"NY, 238 street, 429",Traditional,4
6641,restaurant #6641,"NY, 211 street, 338",Chinese,3
6642,restaurant #6642,"NY, 35 street, 337",Traditional,5
6643,restaurant #6643,"NY, 125 street, 570",Traditional,4
6644,restaurant #6644,"NY, 125 street, 550",Italian,2
6645,restaurant #6645,"NY, 28 street, 122",Traditional,1
6646,restaurant #6646,"NY, 124 street, 543",Chinese,2
6647,restaurant #6647,"NY, 149 street, 428",Traditional,4
6648,restaurant #6648,"NY, 113 street, 37",Italian,1
6649,restaurant #6649,"NY, 8 street, 562",Italian,1
6650,restaurant #6650,"NY, 233 street, 361",Chinese,5
6651,restaurant #6651,"NY, 214 street, 485",Chinese,3
6652,restaurant #6652,"NY, 79 street, 517",Italian,3
6653,restaurant #6653,"NY, 223 street, 508",Traditional,5
6654,restaurant #6654,"NY, 176 street, 343",Traditional,2
6655,restaurant #6655,"NY, 36 street, 45",Traditional,4
6656,restaurant #6656,"NY, 235 street, 326",Chinese,2
6657,restaurant #6657,"NY, 217 street, 562",Chinese,1
6658,restaurant #6658,"NY, 177 street, 486",Traditional,5
6659,restaurant #6659,"NY, 21 street, 260",Traditional,2
6660,restaurant #6660,"NY, 24 street, 93",Traditional,1
6661,restaurant #6661,"NY, 249 street, 513",Traditional,1
6662,restaurant #6662,"NY, 271 street, 330",Traditional,3
6663,restaurant #6663,"NY, 19 street, 330",Italian,3
6664,restaurant #6664,"NY, 5 street, 569",Italian,2
